trade_id,pair,session_id,direction,bars_since_entry,z_score,spread,sigma_rolling
8,ZC_ZW,20240916,LONG,60,3.831891,0.00549579,0.00145389
8,ZC_ZW,20240916,LONG,61,4.026830,0.00549579,0.00138351
8,ZC_ZW,20240916,LONG,62,4.091881,0.00545053,0.00135045
8,ZC_ZW,20240916,LONG,63,4.010373,0.00530533,0.00134170
8,ZC_ZW,20240916,LONG,64,4.212751,0.00568632,0.00136768
8,ZC_ZW,20240916,LONG,65,4.247790,0.00583123,0.00139051
8,ZC_ZW,20240916,LONG,66,4.736050,0.00688221,0.00146907
8,ZC_ZW,20240916,LONG,67,3.793168,0.00554141,0.00148076
8,ZC_ZW,20240916,LONG,68,3.766894,0.00554141,0.00149109
8,ZC_ZW,20240916,LONG,69,4.100119,0.00602169,0.00148705
8,ZC_ZW,20240916,LONG,70,4.457972,0.00606759,0.00137797
8,ZC_ZW,20240916,LONG,71,5.163031,0.00616647,0.00120895
8,ZC_ZW,20240916,LONG,72,5.787072,0.00616647,0.00107858
8,ZC_ZW,20240916,LONG,73,6.255275,0.00597615,0.00096743
8,ZC_ZW,20240916,LONG,74,6.943584,0.00502561,0.00073463
8,ZC_ZW,20240916,LONG,75,12.805310,0.00626600,0.00049521
8,ZC_ZW,20240916,LONG,76,9.316193,0.00492463,0.00053670
8,ZC_ZW,20240916,LONG,77,9.656015,0.00511495,0.00053752
8,ZC_ZW,20240916,LONG,78,10.115360,0.00526028,0.00052748
8,ZC_ZW,20240916,LONG,79,12.130130,0.00578590,0.00048320
8,ZC_ZW,20240916,LONG,80,11.778287,0.00559573,0.00048149
8,ZC_ZW,20240916,LONG,81,11.325100,0.00540562,0.00048397
8,ZC_ZW,20240916,LONG,82,11.678918,0.00555096,0.00048175
8,ZC_ZW,20240916,LONG,83,8.219554,0.00445613,0.00055131
8,ZC_ZW,20240916,LONG,84,7.917875,0.00464588,0.00059628
8,ZC_ZW,20240916,LONG,85,9.026380,0.00531686,0.00059739
8,ZC_ZW,20240916,LONG,86,10.460228,0.00531686,0.00051550
8,ZC_ZW,20240916,LONG,87,11.707859,0.00636618,0.00055019
8,ZC_ZW,20240916,LONG,88,10.848165,0.00598701,0.00055884
8,ZC_ZW,20240916,LONG,89,10.648552,0.00579753,0.00055152
8,ZC_ZW,20240916,LONG,90,11.272817,0.00627772,0.00056358
8,ZC_ZW,20240916,LONG,91,11.055743,0.00713564,0.00065224
8,ZC_ZW,20240916,LONG,92,9.833994,0.00755892,0.00077632
8,ZC_ZW,20240916,LONG,93,8.041457,0.00622110,0.00078300
8,ZC_ZW,20240916,LONG,94,8.131248,0.00622110,0.00077436
8,ZC_ZW,20240916,LONG,95,6.454860,0.00498147,0.00078342
9,ZC_ZW,20240920,SHORT,0,1.947311,0.00156043,0.00067941
9,ZC_ZW,20240920,SHORT,1,1.584660,0.00135694,0.00070648
9,ZC_ZW,20240920,SHORT,2,1.528873,0.00135694,0.00073226
9,ZC_ZW,20240920,SHORT,3,1.127532,0.00115353,0.00081249
9,ZC_ZW,20240920,SHORT,4,1.143131,0.00123476,0.00087247
9,ZC_ZW,20240920,SHORT,5,1.100548,0.00123476,0.00090622
9,ZC_ZW,20240920,SHORT,6,0.843286,0.00103119,0.00094129
9,ZC_ZW,20240920,SHORT,7,1.696144,0.00172420,0.00087657
9,ZC_ZW,20240920,SHORT,8,1.221480,0.00131639,0.00088333
9,ZC_ZW,20240920,SHORT,9,1.072838,0.00119440,0.00089201
9,ZC_ZW,20240920,SHORT,10,0.381949,0.00058279,0.00090425
9,ZC_ZW,20240920,SHORT,11,0.394595,0.00058279,0.00087528
9,ZC_ZW,20240920,SHORT,12,0.525351,0.00066432,0.00081261
9,ZC_ZW,20240920,SHORT,13,0.535405,0.00066432,0.00079734
9,ZC_ZW,20240920,SHORT,14,1.113910,0.00107243,0.00074963
9,ZC_ZW,20240920,SHORT,15,0.466320,0.00054207,0.00065332
9,ZC_ZW,20240920,SHORT,16,1.772186,0.00119440,0.00054000
9,ZC_ZW,20240920,SHORT,17,1.412439,0.00086834,0.00044669
9,ZC_ZW,20240920,SHORT,18,1.000566,0.00066432,0.00042666
9,ZC_ZW,20240920,SHORT,19,-1.122574,-0.00027386,0.00045545
9,ZC_ZW,20240920,SHORT,20,-0.993555,-0.00027386,0.00051459
9,ZC_ZW,20240920,SHORT,21,-0.703198,-0.00015101,0.00055236
9,ZC_ZW,20240920,SHORT,22,-0.994128,-0.00035465,0.00059556
9,ZC_ZW,20240920,SHORT,23,-1.276528,-0.00060064,0.00065651
9,ZC_ZW,20240920,SHORT,24,-1.505233,-0.00084654,0.00072012
9,ZC_ZW,20240920,SHORT,25,-1.177842,-0.00064229,0.00074688
9,ZC_ZW,20240920,SHORT,26,-1.041738,-0.00056058,0.00076602
9,ZC_ZW,20240920,SHORT,27,-0.943914,-0.00043796,0.00071551
9,ZC_ZW,20240920,SHORT,28,-2.994834,-0.00244186,0.00089463
9,ZC_ZW,20240920,SHORT,29,-3.003427,-0.00305415,0.00109593
9,ZC_ZW,20240920,SHORT,30,-2.241816,-0.00244186,0.00119514
9,ZC_ZW,20240920,SHORT,31,-2.243043,-0.00264603,0.00128551
9,ZC_ZW,20240920,SHORT,32,-1.568513,-0.00178630,0.00129021
9,ZC_ZW,20240920,SHORT,33,-1.779619,-0.00207043,0.00129682
9,ZC_ZW,20240920,SHORT,34,-1.800907,-0.00202613,0.00125689
9,ZC_ZW,20240920,SHORT,35,-1.553661,-0.00166277,0.00122304
9,ZC_ZW,20240920,SHORT,36,-2.533564,-0.00272603,0.00116968
9,ZC_ZW,20240920,SHORT,37,-3.832799,-0.00488692,0.00133697
9,ZC_ZW,20240920,SHORT,38,-2.871937,-0.00354105,0.00131565
9,ZC_ZW,20240920,SHORT,39,-3.534560,-0.00491560,0.00145790
9,ZC_ZW,20240920,SHORT,40,-3.859021,-0.00638412,0.00171586
9,ZC_ZW,20240920,SHORT,41,-3.146859,-0.00537043,0.00178205
9,ZC_ZW,20240920,SHORT,42,-3.412354,-0.00623186,0.00189584
9,ZC_ZW,20240920,SHORT,43,-2.644743,-0.00471287,0.00187174
9,ZC_ZW,20240920,SHORT,44,-2.843760,-0.00504154,0.00185633
9,ZC_ZW,20240920,SHORT,45,-3.527927,-0.00643483,0.00189126
9,ZC_ZW,20240920,SHORT,46,-3.716808,-0.00684053,0.00190431
9,ZC_ZW,20240920,SHORT,47,-3.580275,-0.00623186,0.00180692
9,ZC_ZW,20240920,SHORT,48,-3.148572,-0.00538915,0.00178702
9,ZC_ZW,20240920,SHORT,49,-3.257155,-0.00559302,0.00179004
9,ZC_ZW,20240920,SHORT,50,-2.960630,-0.00490215,0.00173597
9,ZC_ZW,20240920,SHORT,51,-3.604024,-0.00592263,0.00170921
9,ZC_ZW,20240920,SHORT,52,-4.040257,-0.00625244,0.00160630
9,ZC_ZW,20240920,SHORT,53,-3.696728,-0.00518521,0.00146687
9,ZC_ZW,20240920,SHORT,54,-4.982579,-0.00629996,0.00131205
9,ZC_ZW,20240920,SHORT,55,-5.931863,-0.00576563,0.00101200
9,ZC_ZW,20240920,SHORT,56,-7.471268,-0.00564016,0.00078669
9,ZC_ZW,20240920,SHORT,57,-8.262861,-0.00622115,0.00078164
9,ZC_ZW,20240920,SHORT,58,-10.289369,-0.00601652,0.00060781
9,ZC_ZW,20240920,SHORT,59,-11.412835,-0.00716508,0.00064861
9,ZC_ZW,20240920,SHORT,60,-10.546741,-0.00716508,0.00070187
9,ZC_ZW,20240920,SHORT,61,-8.686274,-0.00576563,0.00069110
9,ZC_ZW,20240920,SHORT,62,-7.350176,-0.00502718,0.00071625
9,ZC_ZW,20240920,SHORT,63,-8.295735,-0.00535675,0.00067434
9,ZC_ZW,20240920,SHORT,64,-10.485630,-0.00675605,0.00066696
9,ZC_ZW,20240920,SHORT,65,-8.470109,-0.00543591,0.00066981
9,ZC_ZW,20240920,SHORT,66,-9.429797,-0.00576563,0.00063660
9,ZC_ZW,20240920,SHORT,67,-9.034172,-0.00551466,0.00063670
9,ZC_ZW,20240920,SHORT,68,-3.139222,-0.00272603,0.00094401
9,ZC_ZW,20240920,SHORT,69,-3.613101,-0.00358649,0.00105834
9,ZC_ZW,20240920,SHORT,70,-5.377031,-0.00538915,0.00104641
9,ZC_ZW,20240920,SHORT,71,-4.438906,-0.00452692,0.00107331
9,ZC_ZW,20240920,SHORT,72,-5.888259,-0.00604842,0.00106752
9,ZC_ZW,20240920,SHORT,73,-5.127045,-0.00523158,0.00106670
9,ZC_ZW,20240920,SHORT,74,-3.087613,-0.00334629,0.00116067
9,ZC_ZW,20240920,SHORT,75,-2.876238,-0.00334629,0.00124597
9,ZC_ZW,20240920,SHORT,76,-2.834914,-0.00347027,0.00130787
9,ZC_ZW,20240920,SHORT,77,-3.237504,-0.00400404,0.00131010
9,ZC_ZW,20240920,SHORT,78,-3.302082,-0.00408439,0.00130881
9,ZC_ZW,20240920,SHORT,79,-3.665021,-0.00420882,0.00121315
9,ZC_ZW,20240920,SHORT,80,-4.600916,-0.00474286,0.00108245
9,ZC_ZW,20240920,SHORT,81,-4.649342,-0.00466262,0.00105392
9,ZC_ZW,20240920,SHORT,82,-4.964955,-0.00499222,0.00105331
9,ZC_ZW,20240920,SHORT,83,-5.010551,-0.00499222,0.00104372
9,ZC_ZW,20240920,SHORT,84,-4.736013,-0.00412829,0.00092181
9,ZC_ZW,20240920,SHORT,85,-4.857375,-0.00412829,0.00089878
9,ZC_ZW,20240920,SHORT,86,-5.419642,-0.00433322,0.00084335
9,ZC_ZW,20240920,SHORT,87,-3.893394,-0.00306048,0.00084705
9,ZC_ZW,20240920,SHORT,88,-5.198785,-0.00379918,0.00077645
9,ZC_ZW,20240920,SHORT,89,-5.862356,-0.00420882,0.00075844
9,ZC_ZW,20240920,SHORT,90,-6.376262,-0.00433322,0.00071682
9,ZC_ZW,20240920,SHORT,91,-6.660149,-0.00453808,0.00071703
9,ZC_ZW,20240920,SHORT,92,-8.796109,-0.00581181,0.00068772
9,ZC_ZW,20240920,SHORT,93,-8.061599,-0.00696060,0.00089288
9,ZC_ZW,20240920,SHORT,94,-7.009899,-0.00777805,0.00114345
10,ZC_ZW,20240925,SHORT,0,1.760063,0.00219269,0.00118153
10,ZC_ZW,20240925,SHORT,1,2.366859,0.00271777,0.00110046
10,ZC_ZW,20240925,SHORT,2,3.000333,0.00312991,0.00100548
10,ZC_ZW,20240925,SHORT,3,3.263447,0.00301728,0.00088990
10,ZC_ZW,20240925,SHORT,4,3.231919,0.00292380,0.00086966
10,ZC_ZW,20240925,SHORT,5,2.269997,0.00198674,0.00082538
10,ZC_ZW,20240925,SHORT,6,3.320910,0.00269827,0.00077844
10,ZC_ZW,20240925,SHORT,7,3.301061,0.00260484,0.00075482
10,ZC_ZW,20240925,SHORT,8,3.299030,0.00249193,0.00072106
10,ZC_ZW,20240925,SHORT,9,4.485359,0.00331773,0.00071446
10,ZC_ZW,20240925,SHORT,10,4.143246,0.00299875,0.00069646
10,ZC_ZW,20240925,SHORT,11,3.458905,0.00247285,0.00068222
10,ZC_ZW,20240925,SHORT,12,3.466166,0.00247285,0.00068079
10,ZC_ZW,20240925,SHORT,13,2.540028,0.00185315,0.00068504
10,ZC_ZW,20240925,SHORT,14,3.652274,0.00247285,0.00064610
10,ZC_ZW,20240925,SHORT,15,3.911486,0.00215339,0.00052161
10,ZC_ZW,20240925,SHORT,16,5.332252,0.00267956,0.00048130
10,ZC_ZW,20240925,SHORT,17,4.690287,0.00224754,0.00045507
10,ZC_ZW,20240925,SHORT,18,4.834395,0.00204059,0.00039870
10,ZC_ZW,20240925,SHORT,19,6.627958,0.00277399,0.00040146
10,ZC_ZW,20240925,SHORT,20,6.538192,0.00267956,0.00039253
10,ZC_ZW,20240925,SHORT,21,5.697628,0.00236018,0.00039438
10,ZC_ZW,20240925,SHORT,22,6.602538,0.00256705,0.00037166
10,ZC_ZW,20240925,SHORT,23,4.870362,0.00194667,0.00037647
10,ZC_ZW,20240925,SHORT,24,3.400395,0.00153347,0.00041770
10,ZC_ZW,20240925,SHORT,25,2.811021,0.00142022,0.00046499
10,ZC_ZW,20240925,SHORT,26,1.620639,0.00100701,0.00055156
10,ZC_ZW,20240925,SHORT,27,2.065109,0.00132698,0.00058779
10,ZC_ZW,20240925,SHORT,28,1.754461,0.00121358,0.00062723
10,ZC_ZW,20240925,SHORT,29,2.223482,0.00142022,0.00058786
10,ZC_ZW,20240925,SHORT,30,0.722312,0.00057319,0.00063693
10,ZC_ZW,20240925,SHORT,31,2.373997,0.00160792,0.00062965
10,ZC_ZW,20240925,SHORT,32,1.540745,0.00110020,0.00064065
10,ZC_ZW,20240925,SHORT,33,2.171668,0.00151386,0.00064500
10,ZC_ZW,20240925,SHORT,34,1.032730,0.00080052,0.00066561
10,ZC_ZW,20240925,SHORT,35,1.825919,0.00132698,0.00066479
10,ZC_ZW,20240925,SHORT,36,2.273532,0.00153347,0.00062473
10,ZC_ZW,20240925,SHORT,37,2.141789,0.00142022,0.00061028
10,ZC_ZW,20240925,SHORT,38,2.877485,0.00185315,0.00060470
10,ZC_ZW,20240925,SHORT,39,3.977056,0.00237906,0.00056975
10,ZC_ZW,20240925,SHORT,40,3.551215,0.00194667,0.00051631
10,ZC_ZW,20240925,SHORT,41,3.374515,0.00174003,0.00048211
10,ZC_ZW,20240925,SHORT,42,4.289079,0.00194667,0.00042749
10,ZC_ZW,20240925,SHORT,43,5.178980,0.00267956,0.00049555
10,ZC_ZW,20240925,SHORT,44,4.115707,0.00226621,0.00052314
10,ZC_ZW,20240925,SHORT,45,4.028279,0.00232697,0.00054958
10,ZC_ZW,20240925,SHORT,46,5.002384,0.00348811,0.00067467
10,ZC_ZW,20240925,SHORT,47,2.184368,0.00157505,0.00066927
10,ZC_ZW,20240925,SHORT,48,4.956596,0.00479801,0.00094518
10,ZC_ZW,20240925,SHORT,49,4.044477,0.00460935,0.00111169
10,ZC_ZW,20240925,SHORT,50,3.744138,0.00453468,0.00118093
10,ZC_ZW,20240925,SHORT,51,2.678013,0.00330414,0.00119156
10,ZC_ZW,20240925,SHORT,52,2.456792,0.00296441,0.00116057
10,ZC_ZW,20240925,SHORT,53,2.397304,0.00285122,0.00114215
10,ZC_ZW,20240925,SHORT,54,1.759893,0.00200796,0.00107667
10,ZC_ZW,20240925,SHORT,55,2.041072,0.00223516,0.00103967
10,ZC_ZW,20240925,SHORT,56,3.314902,0.00350904,0.00102444
10,ZC_ZW,20240925,SHORT,57,3.135263,0.00319087,0.00098165
10,ZC_ZW,20240925,SHORT,58,3.695808,0.00371402,0.00097432
10,ZC_ZW,20240925,SHORT,59,2.092394,0.00216673,0.00098146
10,ZC_ZW,20240925,SHORT,60,0.849906,0.00100507,0.00104946
10,ZC_ZW,20240925,SHORT,61,1.357746,0.00155315,0.00106060
10,ZC_ZW,20240925,SHORT,62,2.158978,0.00237141,0.00104600
10,ZC_ZW,20240925,SHORT,63,2.034570,0.00225757,0.00105400
10,ZC_ZW,20240925,SHORT,64,2.238927,0.00246247,0.00104932
10,ZC_ZW,20240925,SHORT,65,2.358568,0.00257616,0.00104429
10,ZC_ZW,20240925,SHORT,66,2.883692,0.00309931,0.00103554
10,ZC_ZW,20240925,SHORT,67,3.589704,0.00373536,0.00100906
10,ZC_ZW,20240925,SHORT,68,1.850796,0.00184799,0.00093736
10,ZC_ZW,20240925,SHORT,69,0.631052,0.00071048,0.00094660
10,ZC_ZW,20240925,SHORT,70,1.420775,0.00134877,0.00086970
10,ZC_ZW,20240925,SHORT,71,1.266477,0.00123418,0.00088517
10,ZC_ZW,20240925,SHORT,72,0.762623,0.00082535,0.00093391
10,ZC_ZW,20240925,SHORT,73,1.082836,0.00114447,0.00095244
10,ZC_ZW,20240925,SHORT,74,0.181556,0.00030165,0.00103836
10,ZC_ZW,20240925,SHORT,75,0.383554,0.00053200,0.00109207
10,ZC_ZW,20240925,SHORT,76,1.329080,0.00148883,0.00103508
10,ZC_ZW,20240925,SHORT,77,0.578020,0.00070182,0.00101845
10,ZC_ZW,20240925,SHORT,78,2.458491,0.00238116,0.00092253
10,ZC_ZW,20240925,SHORT,79,3.061604,0.00307957,0.00096892
10,ZC_ZW,20240925,SHORT,80,3.064376,0.00319378,0.00100531
10,ZC_ZW,20240925,SHORT,81,2.943577,0.00319378,0.00104657
10,ZC_ZW,20240925,SHORT,82,3.538771,0.00423491,0.00116475
10,ZC_ZW,20240925,SHORT,83,2.865900,0.00360054,0.00121686
10,ZC_ZW,20240925,SHORT,84,2.839207,0.00371448,0.00126844
10,ZC_ZW,20240925,SHORT,85,3.054095,0.00423491,0.00134959
10,ZC_ZW,20240925,SHORT,86,2.615037,0.00371448,0.00137717
10,ZC_ZW,20240925,SHORT,87,2.794221,0.00400759,0.00139376
10,ZC_ZW,20240925,SHORT,88,2.648394,0.00391782,0.00143660
10,ZC_ZW,20240925,SHORT,89,1.285126,0.00189662,0.00138779
10,ZC_ZW,20240925,SHORT,90,1.624334,0.00232943,0.00136444
10,ZC_ZW,20240925,SHORT,91,0.725965,0.00110828,0.00137079
10,ZC_ZW,20240925,SHORT,92,0.823671,0.00122360,0.00134820
10,ZC_ZW,20240925,SHORT,93,1.393148,0.00194831,0.00131729
10,ZC_ZW,20240925,SHORT,94,0.792271,0.00110828,0.00125607
10,ZC_ZW,20240925,SHORT,95,2.029874,0.00246955,0.00116087
10,ZC_ZW,20240925,SHORT,96,2.473948,0.00290185,0.00112724
10,ZC_ZW,20240925,SHORT,97,2.931139,0.00310490,0.00102069
10,ZC_ZW,20240925,SHORT,98,2.749601,0.00290185,0.00101423
10,ZC_ZW,20240925,SHORT,99,3.057104,0.00321931,0.00101605
10,ZC_ZW,20240925,SHORT,100,2.972681,0.00313099,0.00101520
10,ZC_ZW,20240925,SHORT,101,3.267503,0.00344819,0.00102068
10,ZC_ZW,20240925,SHORT,102,2.473040,0.00252317,0.00097453
11,ZC_ZW,20240925,SHORT,0,1.620639,0.00100701,0.00055156
11,ZC_ZW,20240925,SHORT,1,2.065109,0.00132698,0.00058779
11,ZC_ZW,20240925,SHORT,2,1.754461,0.00121358,0.00062723
11,ZC_ZW,20240925,SHORT,3,2.223482,0.00142022,0.00058786
11,ZC_ZW,20240925,SHORT,4,0.722312,0.00057319,0.00063693
11,ZC_ZW,20240925,SHORT,5,2.373997,0.00160792,0.00062965
11,ZC_ZW,20240925,SHORT,6,1.540745,0.00110020,0.00064065
11,ZC_ZW,20240925,SHORT,7,2.171668,0.00151386,0.00064500
11,ZC_ZW,20240925,SHORT,8,1.032730,0.00080052,0.00066561
11,ZC_ZW,20240925,SHORT,9,1.825919,0.00132698,0.00066479
11,ZC_ZW,20240925,SHORT,10,2.273532,0.00153347,0.00062473
11,ZC_ZW,20240925,SHORT,11,2.141789,0.00142022,0.00061028
11,ZC_ZW,20240925,SHORT,12,2.877485,0.00185315,0.00060470
11,ZC_ZW,20240925,SHORT,13,3.977056,0.00237906,0.00056975
11,ZC_ZW,20240925,SHORT,14,3.551215,0.00194667,0.00051631
11,ZC_ZW,20240925,SHORT,15,3.374515,0.00174003,0.00048211
11,ZC_ZW,20240925,SHORT,16,4.289079,0.00194667,0.00042749
11,ZC_ZW,20240925,SHORT,17,5.178980,0.00267956,0.00049555
11,ZC_ZW,20240925,SHORT,18,4.115707,0.00226621,0.00052314
11,ZC_ZW,20240925,SHORT,19,4.028279,0.00232697,0.00054958
11,ZC_ZW,20240925,SHORT,20,5.002384,0.00348811,0.00067467
11,ZC_ZW,20240925,SHORT,21,2.184368,0.00157505,0.00066927
11,ZC_ZW,20240925,SHORT,22,4.956596,0.00479801,0.00094518
11,ZC_ZW,20240925,SHORT,23,4.044477,0.00460935,0.00111169
11,ZC_ZW,20240925,SHORT,24,3.744138,0.00453468,0.00118093
11,ZC_ZW,20240925,SHORT,25,2.678013,0.00330414,0.00119156
11,ZC_ZW,20240925,SHORT,26,2.456792,0.00296441,0.00116057
11,ZC_ZW,20240925,SHORT,27,2.397304,0.00285122,0.00114215
11,ZC_ZW,20240925,SHORT,28,1.759893,0.00200796,0.00107667
11,ZC_ZW,20240925,SHORT,29,2.041072,0.00223516,0.00103967
11,ZC_ZW,20240925,SHORT,30,3.314902,0.00350904,0.00102444
11,ZC_ZW,20240925,SHORT,31,3.135263,0.00319087,0.00098165
11,ZC_ZW,20240925,SHORT,32,3.695808,0.00371402,0.00097432
11,ZC_ZW,20240925,SHORT,33,2.092394,0.00216673,0.00098146
11,ZC_ZW,20240925,SHORT,34,0.849906,0.00100507,0.00104946
11,ZC_ZW,20240925,SHORT,35,1.357746,0.00155315,0.00106060
11,ZC_ZW,20240925,SHORT,36,2.158978,0.00237141,0.00104600
11,ZC_ZW,20240925,SHORT,37,2.034570,0.00225757,0.00105400
11,ZC_ZW,20240925,SHORT,38,2.238927,0.00246247,0.00104932
11,ZC_ZW,20240925,SHORT,39,2.358568,0.00257616,0.00104429
11,ZC_ZW,20240925,SHORT,40,2.883692,0.00309931,0.00103554
11,ZC_ZW,20240925,SHORT,41,3.589704,0.00373536,0.00100906
11,ZC_ZW,20240925,SHORT,42,1.850796,0.00184799,0.00093736
11,ZC_ZW,20240925,SHORT,43,0.631052,0.00071048,0.00094660
11,ZC_ZW,20240925,SHORT,44,1.420775,0.00134877,0.00086970
11,ZC_ZW,20240925,SHORT,45,1.266477,0.00123418,0.00088517
11,ZC_ZW,20240925,SHORT,46,0.762623,0.00082535,0.00093391
11,ZC_ZW,20240925,SHORT,47,1.082836,0.00114447,0.00095244
11,ZC_ZW,20240925,SHORT,48,0.181556,0.00030165,0.00103836
11,ZC_ZW,20240925,SHORT,49,0.383554,0.00053200,0.00109207
11,ZC_ZW,20240925,SHORT,50,1.329080,0.00148883,0.00103508
11,ZC_ZW,20240925,SHORT,51,0.578020,0.00070182,0.00101845
11,ZC_ZW,20240925,SHORT,52,2.458491,0.00238116,0.00092253
11,ZC_ZW,20240925,SHORT,53,3.061604,0.00307957,0.00096892
11,ZC_ZW,20240925,SHORT,54,3.064376,0.00319378,0.00100531
11,ZC_ZW,20240925,SHORT,55,2.943577,0.00319378,0.00104657
11,ZC_ZW,20240925,SHORT,56,3.538771,0.00423491,0.00116475
11,ZC_ZW,20240925,SHORT,57,2.865900,0.00360054,0.00121686
11,ZC_ZW,20240925,SHORT,58,2.839207,0.00371448,0.00126844
11,ZC_ZW,20240925,SHORT,59,3.054095,0.00423491,0.00134959
11,ZC_ZW,20240925,SHORT,60,2.615037,0.00371448,0.00137717
11,ZC_ZW,20240925,SHORT,61,2.794221,0.00400759,0.00139376
11,ZC_ZW,20240925,SHORT,62,2.648394,0.00391782,0.00143660
11,ZC_ZW,20240925,SHORT,63,1.285126,0.00189662,0.00138779
11,ZC_ZW,20240925,SHORT,64,1.624334,0.00232943,0.00136444
11,ZC_ZW,20240925,SHORT,65,0.725965,0.00110828,0.00137079
11,ZC_ZW,20240925,SHORT,66,0.823671,0.00122360,0.00134820
11,ZC_ZW,20240925,SHORT,67,1.393148,0.00194831,0.00131729
11,ZC_ZW,20240925,SHORT,68,0.792271,0.00110828,0.00125607
11,ZC_ZW,20240925,SHORT,69,2.029874,0.00246955,0.00116087
11,ZC_ZW,20240925,SHORT,70,2.473948,0.00290185,0.00112724
11,ZC_ZW,20240925,SHORT,71,2.931139,0.00310490,0.00102069
11,ZC_ZW,20240925,SHORT,72,2.749601,0.00290185,0.00101423
11,ZC_ZW,20240925,SHORT,73,3.057104,0.00321931,0.00101605
11,ZC_ZW,20240925,SHORT,74,2.972681,0.00313099,0.00101520
11,ZC_ZW,20240925,SHORT,75,3.267503,0.00344819,0.00102068
11,ZC_ZW,20240925,SHORT,76,2.473040,0.00252317,0.00097453
12,ZC_ZW,20240926,SHORT,0,1.510191,0.00057050,0.00029715
12,ZC_ZW,20240926,SHORT,1,1.534772,0.00057050,0.00029239
12,ZC_ZW,20240926,SHORT,2,0.826530,0.00036798,0.00029790
12,ZC_ZW,20240926,SHORT,3,3.192988,0.00109011,0.00030328
12,ZC_ZW,20240926,SHORT,4,3.119719,0.00109011,0.00031040
12,ZC_ZW,20240926,SHORT,5,3.569644,0.00129271,0.00032803
12,ZC_ZW,20240926,SHORT,6,1.636625,0.00065862,0.00032803
12,ZC_ZW,20240926,SHORT,7,0.945138,0.00042973,0.00032585
12,ZC_ZW,20240926,SHORT,8,1.600696,0.00063283,0.00031929
12,ZC_ZW,20240926,SHORT,9,2.653073,0.00095015,0.00031224
12,ZC_ZW,20240926,SHORT,10,3.958804,0.00133232,0.00030579
12,ZC_ZW,20240926,SHORT,11,3.782290,0.00133232,0.00032006
12,ZC_ZW,20240926,SHORT,12,3.869279,0.00144600,0.00034225
12,ZC_ZW,20240926,SHORT,13,1.748094,0.00072190,0.00034331
12,ZC_ZW,20240926,SHORT,14,0.281413,0.00022669,0.00037292
12,ZC_ZW,20240926,SHORT,15,1.160082,0.00054416,0.00036412
12,ZC_ZW,20240926,SHORT,16,-0.705944,-0.00017915,0.00042624
12,ZC_ZW,20240926,SHORT,17,0.998124,0.00054416,0.00042320
12,ZC_ZW,20240926,SHORT,18,1.500132,0.00074712,0.00041688
12,ZC_ZW,20240926,SHORT,19,1.503850,0.00074712,0.00041585
12,ZC_ZW,20240926,SHORT,20,2.250022,0.00106432,0.00041891
12,ZC_ZW,20240926,SHORT,21,1.716538,0.00083601,0.00041611
12,ZC_ZW,20240926,SHORT,22,2.045605,0.00095015,0.00040497
12,ZC_ZW,20240926,SHORT,23,0.530908,0.00034127,0.00041349
12,ZC_ZW,20240926,SHORT,24,-0.472317,-0.00009097,0.00045038
12,ZC_ZW,20240926,SHORT,25,0.709109,0.00042973,0.00043432
12,ZC_ZW,20240926,SHORT,26,2.308939,0.00115326,0.00044675
12,ZC_ZW,20240926,SHORT,27,2.813985,0.00144600,0.00047059
12,ZC_ZW,20240926,SHORT,28,3.273388,0.00185302,0.00052889
12,ZC_ZW,20240926,SHORT,29,2.561020,0.00153594,0.00055220
12,ZC_ZW,20240926,SHORT,30,2.831012,0.00176302,0.00057975
12,ZC_ZW,20240926,SHORT,31,2.558487,0.00164947,0.00059712
12,ZC_ZW,20240926,SHORT,32,3.341132,0.00237344,0.00067393
12,ZC_ZW,20240926,SHORT,33,1.911188,0.00142243,0.00068056
12,ZC_ZW,20240926,SHORT,34,1.357836,0.00101497,0.00065783
12,ZC_ZW,20240926,SHORT,35,1.098520,0.00083601,0.00065021
12,ZC_ZW,20240926,SHORT,36,0.317160,0.00031532,0.00061031
12,ZC_ZW,20240926,SHORT,37,-0.325824,-0.00009097,0.00065287
12,ZC_ZW,20240926,SHORT,38,0.328743,0.00034127,0.00066777
12,ZC_ZW,20240926,SHORT,39,0.762267,0.00063283,0.00067048
12,ZC_ZW,20240926,SHORT,40,0.757330,0.00063283,0.00067485
12,ZC_ZW,20240926,SHORT,41,0.925034,0.00074712,0.00067605
12,ZC_ZW,20240926,SHORT,42,0.279960,0.00031532,0.00069141
12,ZC_ZW,20240926,SHORT,43,1.053623,0.00083601,0.00067791
12,ZC_ZW,20240926,SHORT,44,1.452722,0.00103927,0.00063158
12,ZC_ZW,20240926,SHORT,45,0.819960,0.00063283,0.00062330
12,ZC_ZW,20240926,SHORT,46,1.654910,0.00115326,0.00062330
12,ZC_ZW,20240926,SHORT,47,0.677296,0.00054416,0.00062367
12,ZC_ZW,20240926,SHORT,48,0.027181,0.00013846,0.00061475
12,ZC_ZW,20240926,SHORT,49,0.704177,0.00054416,0.00059986
12,ZC_ZW,20240926,SHORT,50,0.751485,0.00054416,0.00056210
12,ZC_ZW,20240926,SHORT,51,1.575447,0.00095015,0.00052582
12,ZC_ZW,20240926,SHORT,52,2.537914,0.00106432,0.00037139
